time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
   5695.00000000;   1480.03373460;     15.51465661;   2476.54924980;     17.37274179;  -1204.74697140;     68.55864007;   -728.43527820;    446.67927161;   1387.41866380;    346.46375472;   3410.81939920;    851.74371439
   5696.00000000;   1480.27924980;     15.51810741;   2476.97217620;     17.37696780;  -1204.94227240;     68.57398005;   -728.53933840;    446.77506089;   1387.67173700;    346.53883602;   3411.44155200;    851.92829164
   5697.00000000;   1480.52568100;     15.52193365;   2477.39583500;     17.38421869;  -1205.14101120;     68.59299205;   -728.66014440;    446.88568345;   1387.91210180;    346.62405109;   3412.03246220;    852.13778509
   5698.00000000;   1480.77508100;     15.52294032;   2477.82027780;     17.38886335;  -1205.34044620;     68.60920470;   -728.76730080;    446.99304990;   1388.16392100;    346.70856894;   3412.65153280;    852.34556197
   5699.00000000;   1481.02178840;     15.52457270;   2478.24151000;     17.39562996;  -1205.53853220;     68.62443618;   -728.87978520;    447.07665294;   1388.40896660;    346.77514647;   3413.25394800;    852.50923504
   5700.00000000;   1481.26629580;     15.52844057;   2478.66448120;     17.40220300;  -1205.73455340;     68.64558429;   -728.99486200;    447.21273602;   1388.65333160;    346.88129355;   3413.85469280;    852.77018752
   5701.00000000;   1481.51441500;     15.53080192;   2479.08943820;     17.40814427;  -1205.93455840;     68.66206872;   -729.11428900;    447.31567544;   1388.89582120;    346.96335220;   3414.45082700;    852.97192055
   5702.00000000;   1481.76264560;     15.53424191;   2479.51474400;     17.41456308;  -1206.13382720;     68.67891998;   -729.22868220;    447.41376404;   1389.14258380;    347.04086223;   3415.05746440;    853.16246978
   5703.00000000;   1482.00805700;     15.53839526;   2479.93643180;     17.42012664;  -1206.33170980;     68.69606575;   -729.34855380;    447.50875549;   1389.38212360;    347.11498867;   3415.64634920;    853.34470278
   5704.00000000;   1482.25394560;     15.54252778;   2480.35962980;     17.42828964;  -1206.52749940;     68.71550127;   -729.45361420;    447.61339023;   1389.63461920;    347.19490990;   3416.26708160;    853.54118068
   5705.00000000;   1482.49954860;     15.54595691;   2480.78040420;     17.43501054;  -1206.73206860;     68.73787981;   -729.61381860;    447.73467352;   1389.84142460;    347.28787648;   3416.77549060;    853.76973118
   5706.00000000;   1482.74312040;     15.54651048;   2481.20218980;     17.44120824;  -1206.92893500;     68.75877506;   -729.73901460;    447.85252670;   1390.07681700;    347.37811294;   3417.35417760;    853.99156813
   5707.00000000;   1482.98737540;     15.54839915;   2481.62148860;     17.44915473;  -1207.12450560;     68.78385327;   -729.84916220;    447.99523784;   1390.32218040;    347.48923022;   3417.95737640;    854.26473833
   5708.00000000;   1483.23027640;     15.55145972;   2482.04036720;     17.45574540;  -1207.31689740;     68.80298637;   -729.94729920;    448.11504391;   1390.57674180;    347.58258875;   3418.58318880;    854.49425139
   5709.00000000;   1483.47275440;     15.55393968;   2482.46311320;     17.46189845;  -1207.51250900;     68.82066000;   -730.07243560;    448.22669312;   1390.81294400;    347.66916339;   3419.16386660;    854.70708711
   5710.00000000;   1483.71824240;     15.55450319;   2482.88246440;     17.46820384;  -1207.71074420;     68.84402936;   -730.19172640;    448.36606663;   1391.05109300;    347.77731475;   3419.74932940;    854.97296365
   5711.00000000;   1483.96287660;     15.55832165;   2483.30468160;     17.47624456;  -1207.90504960;     68.86325729;   -730.29435060;    448.47438073;   1391.30474360;    347.86167028;   3420.37290120;    855.18034437
   5712.00000000;   1484.21044020;     15.56412534;   2483.72670040;     17.48406822;  -1208.10524780;     68.88353336;   -730.41559100;    448.58571621;   1391.54346120;    347.94877958;   3420.95976340;    855.39449503
   5713.00000000;   1484.45637540;     15.56967392;   2484.15089240;     17.49462006;  -1208.30396080;     68.90139036;   -730.53991420;    448.69701771;   1391.78145660;    348.03513782;   3421.54484940;    855.60680023
   5714.00000000;   1484.70277320;     15.57373754;   2484.57331900;     17.50361099;  -1208.50511580;     68.91580461;   -730.67504260;    448.77886490;   1392.00947600;    348.09720437;   3422.10540980;    855.75938479
   5715.00000000;   1484.95039120;     15.57747828;   2484.99581360;     17.50908756;  -1208.70600200;     68.93180512;   -730.80078300;    448.88479165;   1392.24500000;    348.18121302;   3422.68441980;    855.96591009
   5716.00000000;   1485.19274240;     15.57790817;   2485.41808660;     17.51435403;  -1208.89840440;     68.94611293;   -730.90587600;    448.99198091;   1392.49673520;    348.26468411;   3423.30328420;    856.17111754
   5717.00000000;   1485.43503580;     15.58025784;   2485.83841340;     17.52230287;  -1209.09095460;     68.96479167;   -731.01032840;    449.09655501;   1392.74743520;    348.34789063;   3423.91960140;    856.37567186
   5718.00000000;   1485.67812280;     15.58259126;   2486.26070920;     17.52993653;  -1209.29041300;     68.98160024;   -731.15557280;    449.19988914;   1392.96732080;    348.42753169;   3424.46016720;    856.57146093
   5719.00000000;   1485.92371080;     15.58699419;   2486.68286100;     17.53638133;  -1209.49245600;     68.99802230;   -731.30121540;    449.30624468;   1393.18677940;    348.51210468;   3424.99968000;    856.77937585
   5720.00000000;   1486.16922660;     15.58891241;   2487.10752380;     17.54252945;  -1209.68918580;     69.00938933;   -731.41607560;    449.39079255;   1393.43265860;    348.57882803;   3425.60414760;    856.94340729
   5721.00000000;   1486.41366960;     15.59115705;   2487.53051880;     17.54711016;  -1209.88780500;     69.01974055;   -731.54807760;    449.47346636;   1393.66360840;    348.64242411;   3426.17191440;    857.09975174
   5722.00000000;   1486.65647740;     15.59327875;   2487.95236880;     17.55083182;  -1210.07777280;     69.03046492;   -731.63438480;    449.55523229;   1393.92991640;    348.70643884;   3426.82660500;    857.25712506
   5723.00000000;   1486.90020100;     15.59334506;   2488.37334900;     17.55639773;  -1210.27680300;     69.05034679;   -731.77156120;    449.68040952;   1394.15516380;    348.80076765;   3427.38034980;    857.48902156
   5724.00000000;   1487.14616040;     15.59208199;   2488.79548060;     17.56482249;  -1210.47721440;     69.06919827;   -731.90445360;    449.80488360;   1394.38472220;    348.89581088;   3427.94469500;    857.72267595
   5725.00000000;   1487.39134780;     15.59510783;   2489.21836200;     17.57365113;  -1210.67212920;     69.08773800;   -732.00809500;    449.90803996;   1394.63809200;    348.97525115;   3428.56757740;    857.91797221
   5726.00000000;   1487.63627460;     15.59857507;   2489.64149860;     17.58303890;  -1210.87006100;     69.10308266;   -732.13280460;    450.00935243;   1394.87494260;    349.05210068;   3429.14984960;    858.10689787
   5727.00000000;   1487.88139980;     15.60343479;   2490.06724020;     17.59271483;  -1211.06986960;     69.11870520;   -732.27078100;    450.09478996;   1395.10333360;    349.11632191;   3429.71132320;    858.26477823
   5728.00000000;   1488.12620900;     15.60889674;   2490.49037500;     17.60056208;  -1211.26634620;     69.13785825;   -732.38699780;    450.20999767;   1395.34692460;    349.20579420;   3430.31016440;    858.48473868
   5729.00000000;   1488.36993960;     15.61312568;   2490.91315040;     17.60864910;  -1211.46175040;     69.15355681;   -732.50289380;    450.31345449;   1395.59048480;    349.28630032;   3430.90893080;    858.68265352
   5730.00000000;   1488.61557380;     15.61542210;   2491.33625020;     17.61645802;  -1211.65945540;     69.17185422;   -732.62163680;    450.42979437;   1395.83204280;    349.37797567;   3431.50277500;    858.90803036
   5731.00000000;   1488.85972200;     15.61749596;   2491.76142920;     17.62347335;  -1211.85862000;     69.18404344;   -732.76116440;    450.51153264;   1396.05875440;    349.44184945;   3432.06012120;    859.06506029
   5732.00000000;   1489.10476620;     15.62287549;   2492.18490860;     17.63167576;  -1212.05155800;     69.19850027;   -732.85376100;    450.62424731;   1396.32136540;    349.52908938;   3432.70572100;    859.27952744
   5733.00000000;   1489.34985980;     15.62470003;   2492.60740760;     17.63954848;  -1212.25119300;     69.22093783;   -732.98759180;    450.77914143;   1396.55047140;    349.64945547;   3433.26895420;    859.57543640
   5734.00000000;   1489.59199460;     15.62459500;   2493.02898180;     17.64727368;  -1212.44511760;     69.23770496;   -733.10302020;    450.87474863;   1396.79344800;    349.72370873;   3433.86628640;    859.75798099
   5735.00000000;   1489.83245240;     15.62664871;   2493.45093420;     17.65402238;  -1212.63861980;     69.25503170;   -733.22679760;    450.99838983;   1397.03010020;    349.82103734;   3434.44806960;    859.99725279
   5736.00000000;   1490.07635940;     15.62781498;   2493.87605120;     17.65795283;  -1212.83558320;     69.27034704;   -733.35381660;    451.12462254;   1397.26668980;    349.92110203;   3435.02970020;    860.24325158
   5737.00000000;   1490.32242420;     15.63169500;   2494.30123540;     17.66382180;  -1213.03322280;     69.28647337;   -733.47148940;    451.24239850;   1397.51074980;    350.01490225;   3435.62969720;    860.47385029
   5738.00000000;   1490.56807280;     15.63432989;   2494.72503060;     17.66904471;  -1213.23155080;     69.30426850;   -733.59479280;    451.35164950;   1397.74924020;    350.10052204;   3436.21600000;    860.68433812
   5739.00000000;   1490.81419860;     15.63854250;   2495.14861080;     17.67590765;  -1213.43095920;     69.32545421;   -733.72170620;    451.48435705;   1397.98469420;    350.20415266;   3436.79483840;    860.93909984
   5740.00000000;   1491.06193020;     15.64028177;   2495.57310600;     17.68237515;  -1213.63510260;     69.34456691;   -733.86941000;    451.60765091;   1398.20437300;    350.30100258;   3437.33489640;    861.17719551
   5741.00000000;   1491.30511820;     15.64301394;   2495.99451240;     17.69112305;  -1213.83283380;     69.36771697;   -734.00215440;    451.74093320;   1398.43347320;    350.40206014;   3437.89811580;    861.42563561
   5742.00000000;   1491.54943100;     15.64542735;   2496.41744260;     17.70014586;  -1214.02934280;     69.38493897;   -734.12152140;    451.85340071;   1398.67440020;    350.48869433;   3438.49040980;    861.63861585
   5743.00000000;   1491.79373640;     15.64780949;   2496.84025660;     17.70851642;  -1214.22797960;     69.40163687;   -734.25433460;    451.95967441;   1398.90456480;    350.57274135;   3439.05624320;    861.84523518
   5744.00000000;   1492.03714600;     15.65059295;   2497.26412020;     17.71370799;  -1214.42348920;     69.41504055;   -734.37402820;    452.05065057;   1399.14597440;    350.64585141;   3439.64972300;    862.02496723
   5745.00000000;   1492.28090280;     15.65692530;   2497.68735560;     17.72105403;  -1214.61725420;     69.43237908;   -734.47979940;    452.17119594;   1399.39793260;    350.74154756;   3440.26913780;    862.26022388
   5746.00000000;   1492.52649200;     15.66081196;   2498.11145500;     17.72794696;  -1214.81497220;     69.44722947;   -734.59991020;    452.28393316;   1399.63919860;    350.83204718;   3440.86226320;    862.48270735
   5747.00000000;   1492.77277940;     15.66368377;   2498.53328520;     17.73368259;  -1215.01078160;     69.46762607;   -734.70119920;    452.41728104;   1399.89360220;    350.93755025;   3441.48768600;    862.74207595
   5748.00000000;   1493.01798420;     15.66612388;   2498.95549160;     17.73968136;  -1215.20450100;     69.48262689;   -734.79646720;    452.52141275;   1400.15308160;    351.01948439;   3442.12558940;    862.94350203
   5749.00000000;   1493.26347360;     15.66924553;   2499.37991120;     17.74617867;  -1215.40207060;     69.49971736;   -734.91658640;    452.62996728;   1400.39459460;    351.10640258;   3442.71932300;    863.15717834
   5750.00000000;   1493.50661140;     15.67291448;   2499.80286660;     17.75232656;  -1215.59811100;     69.51537263;   -735.04046600;    452.73169593;   1400.63196100;    351.18728105;   3443.30286240;    863.35600917
   5751.00000000;   1493.75085820;     15.67571307;   2500.22774660;     17.75822360;  -1215.79455720;     69.53408423;   -735.16181040;    452.84711425;   1400.87286800;    351.27895756;   3443.89510480;    863.58138588
   5752.00000000;   1493.99868760;     15.67937728;   2500.65266640;     17.76533736;  -1215.99513700;     69.55706446;   -735.28668460;    452.97255896;   1401.11100300;    351.37683394;   3444.48053500;    863.82200328
   5753.00000000;   1494.24658820;     15.68150957;   2501.07682680;     17.77335984;  -1216.19354160;     69.57654561;   -735.39654180;    453.10721033;   1401.36045640;    351.48188120;   3445.09378800;    864.08025013
   5754.00000000;   1494.49258800;     15.68560775;   2501.50238660;     17.78088477;  -1216.39255260;     69.59688953;   -735.52371020;    453.23441518;   1401.59727880;    351.58255825;   3445.67599060;    864.32775321
   5755.00000000;   1494.73912140;     15.68783846;   2501.92694280;     17.78495824;  -1216.58993520;     69.62121212;   -735.63615220;    453.39148847;   1401.84499300;    351.70916502;   3446.28497000;    864.63900302
   5756.00000000;   1494.98516280;     15.69091615;   2502.35079940;     17.79262824;  -1216.78761960;     69.64091692;   -735.75293540;    453.51404747;   1402.08870700;    351.80732317;   3446.88411440;    864.88031225
   5757.00000000;   1495.22898220;     15.69575059;   2502.77340180;     17.79906162;  -1216.98049160;     69.66053693;   -735.85201240;    453.64437863;   1402.34547700;    351.91069407;   3447.51535660;    865.13443724
   5758.00000000;   1495.47261860;     15.70043188;   2503.19595220;     17.80649081;  -1217.17828280;     69.68511305;   -735.98343960;    453.78479910;   1402.57653280;    352.02067940;   3448.08338120;    865.40482691
   5759.00000000;   1495.71702920;     15.70357124;   2503.61878400;     17.81540212;  -1217.37469600;     69.70675475;   -736.10147660;    453.90567832;   1402.81843640;    352.11606967;   3448.67807680;    865.63933176
   5760.00000000;   1495.96325460;     15.70766656;   2504.04263620;     17.81947778;  -1217.57627820;     69.72275644;   -736.24183740;    454.01484963;   1403.04343400;    352.20274521;   3449.23120920;    865.85241130
   5761.00000000;   1496.20768420;     15.71062316;   2504.46494780;     17.82456966;  -1217.77419980;     69.74072706;   -736.36881860;    454.14104869;   1403.27782900;    352.30431846;   3449.80744260;    866.10211870
   5762.00000000;   1496.45324600;     15.71469995;   2504.88987960;     17.82874415;  -1217.97140140;     69.75853120;   -736.48665420;    454.25547054;   1403.52156020;    352.39432676;   3450.40662980;    866.32339556
   5763.00000000;   1496.69760220;     15.71683948;   2505.31460040;     17.83464220;  -1218.16584200;     69.77183577;   -736.59440360;    454.36140349;   1403.77312900;    352.47939887;   3451.02508620;    866.53253464
   5764.00000000;   1496.94472120;     15.71802939;   2505.73829620;     17.84179921;  -1218.36607440;     69.78850154;   -736.72036120;    454.47078584;   1404.00943400;    352.56571626;   3451.60601620;    866.74473644
   5765.00000000;   1497.19066980;     15.72161363;   2506.16458980;     17.84808723;  -1218.55890400;     69.80227081;   -736.80934060;    454.56391704;   1404.27714840;    352.63824788;   3452.26416360;    866.92304811
   5766.00000000;   1497.43683080;     15.72300296;   2506.59081860;     17.85599425;  -1218.76176320;     69.81970012;   -736.96059780;    454.68218672;   1404.49538460;    352.73326744;   3452.80067300;    867.15664464
   5767.00000000;   1497.68217760;     15.72349337;   2507.01335200;     17.86263689;  -1218.96041660;     69.83908594;   -737.08662240;    454.80634310;   1404.73071400;    352.83045059;   3453.37920480;    867.39555668
   5768.00000000;   1497.92502620;     15.72786396;   2507.43658440;     17.86704200;  -1219.15256140;     69.85689141;   -737.18787780;    454.91857580;   1404.98625720;    352.91934992;   3454.00742920;    867.61410504
   5769.00000000;   1498.17032440;     15.73283802;   2507.86003520;     17.87098424;  -1219.34863900;     69.87108776;   -737.29876840;    455.01487523;   1405.23432380;    352.99692730;   3454.61727580;    867.80482233
   5770.00000000;   1498.41699820;     15.73841231;   2508.28303140;     17.87957983;  -1219.54815940;     69.88829988;   -737.42232980;    455.12484660;   1405.47197420;    353.08156199;   3455.20151520;    868.01289030
   5771.00000000;   1498.66270440;     15.73903241;   2508.70709480;     17.88690892;  -1219.74264300;     69.90429966;   -737.52112340;    455.24505494;   1405.73013080;    353.17549311;   3455.83616340;    868.24381064
   5772.00000000;   1498.90817160;     15.74037488;   2509.13197860;     17.89356936;  -1219.94089100;     69.91044833;   -737.64615100;    455.30196913;   1405.96811380;    353.21929659;   3456.42122260;    868.35149611
   5773.00000000;   1499.15330420;     15.74142809;   2509.55747300;     17.90009309;  -1220.13608400;     69.92389486;   -737.75452320;    455.40837550;   1406.21980320;    353.30423987;   3457.03997340;    868.56032018
   5774.00000000;   1499.39824560;     15.74334218;   2509.97992460;     17.90703421;  -1220.33231320;     69.94322403;   -737.86765220;    455.53163260;   1406.46530420;    353.40339672;   3457.64350900;    868.80408853
   5775.00000000;   1499.63988080;     15.74609296;   2510.40354360;     17.91234527;  -1220.52038140;     69.95526521;   -737.95110420;    455.62459273;   1406.73528200;    353.47978536;   3458.30722140;    868.99188283
   5776.00000000;   1499.88350400;     15.75117879;   2510.82613660;     17.91907263;  -1220.71286600;     69.96847987;   -738.04896320;    455.72635676;   1406.99301160;    353.56182184;   3458.94082260;    869.19356000
   5777.00000000;   1500.12871660;     15.75885640;   2511.25067860;     17.92457348;  -1220.90724720;     69.98419355;   -738.15071560;    455.82894840;   1407.24919860;    353.64461694;   3459.57063080;    869.39710394
   5778.00000000;   1500.37349820;     15.76393856;   2511.67412380;     17.93003578;  -1221.10109880;     69.99933387;   -738.25074660;    455.93189063;   1407.50588180;    353.72694669;   3460.20165840;    869.59950194
   5779.00000000;   1500.61946640;     15.77008683;   2512.09853260;     17.93837568;  -1221.29130380;     70.01535529;   -738.32104680;    456.02722328;   1407.78692480;    353.80184331;   3460.89257320;    869.78362785
   5780.00000000;   1500.86404920;     15.77485614;   2512.52123640;     17.94422558;  -1221.48736980;     70.03730849;   -738.43566020;    456.14713795;   1408.03144440;    353.89569822;   3461.49369980;    870.01435925
   5781.00000000;   1501.10719220;     15.77679534;   2512.94447340;     17.95322610;  -1221.68037340;     70.05772717;   -738.54050540;    456.27416165;   1408.28414100;    353.99408911;   3462.11492700;    870.25624318
   5782.00000000;   1501.35072980;     15.77975397;   2513.36892000;     17.96068734;  -1221.86838580;     70.07426146;   -738.61235340;    456.37415185;   1408.56398500;    354.07283687;   3462.80289540;    870.44983445
   5783.00000000;   1501.59497100;     15.78150003;   2513.79283760;     17.96860082;  -1222.05975900;     70.08353138;   -738.70055100;    456.45331155;   1408.83043520;    354.13420617;   3463.45793360;    870.60070648
   5784.00000000;   1501.83961240;     15.78407098;   2514.21543720;     17.97479571;  -1222.25338520;     70.09711050;   -738.79919540;    456.55320266;   1409.08754740;    354.21308334;   3464.09001660;    870.79461950
   5785.00000000;   1502.08564720;     15.78850122;   2514.63916080;     17.98206395;  -1222.44572400;     70.11723279;   -738.88194140;    456.67078424;   1409.35816920;    354.30591051;   3464.75531180;    871.02282384
   5786.00000000;   1502.33112740;     15.79377490;   2515.06319980;     17.98760974;  -1222.64058160;     70.13122455;   -738.98452080;    456.76172213;   1409.61330080;    354.37624135;   3465.38252520;    871.19572788
   5787.00000000;   1502.57707260;     15.79888021;   2515.48761300;     17.99451088;  -1222.83548440;     70.14989719;   -739.08480660;    456.86093812;   1409.87055120;    354.45354421;   3466.01494620;    871.38576668
   5788.00000000;   1502.82281600;     15.80327950;   2515.91140260;     18.00165292;  -1223.02948320;     70.16666155;   -739.18001380;    456.96392383;   1410.13133640;    354.53270697;   3466.65605820;    871.58038075
   5789.00000000;   1503.06570700;     15.80901212;   2516.33317320;     18.00763979;  -1223.22063680;     70.18806316;   -739.27324500;    457.08735467;   1410.39208780;    354.62639453;   3467.29708660;    871.81070061
   5790.00000000;   1503.31175580;     15.81178950;   2516.75589460;     18.01268620;  -1223.41893620;     70.20923137;   -739.39274360;    457.21213305;   1410.63274360;    354.72473811;   3467.88871460;    872.05246878
   5791.00000000;   1503.55808480;     15.81650662;   2517.17861700;     18.01663660;  -1223.60784400;     70.22938034;   -739.45083820;    457.32151243;   1410.92213760;    354.80975249;   3468.60015740;    872.26146549
   5792.00000000;   1503.80127940;     15.82013021;   2517.60274900;     18.02144694;  -1223.80450040;     70.24291732;   -739.57944440;    457.42382086;   1411.15668580;    354.89164479;   3469.17676900;    872.46278862
   5793.00000000;   1504.04528120;     15.82038860;   2518.02582580;     18.02885313;  -1223.99912520;     70.26113889;   -739.68896800;    457.55449486;   1411.40554180;    354.99481353;   3469.78855540;    872.71641927
   5794.00000000;   1504.28912880;     15.82115239;   2518.44569880;     18.03385546;  -1224.19638740;     70.27638261;   -739.81301360;    457.66045706;   1411.64032920;    355.07886022;   3470.36575580;    872.92303832
   5795.00000000;   1504.53166760;     15.82289334;   2518.86783460;     18.04015351;  -1224.38751160;     70.29602095;   -739.90865780;    457.78978632;   1411.89945400;    355.17932803;   3471.00278660;    873.17002835
   5796.00000000;   1504.77730200;     15.82438922;   2519.29094040;     18.04722614;  -1224.58395480;     70.31543950;   -740.01939140;    457.90473310;   1412.14737360;    355.26783486;   3471.61227020;    873.38761283
   5797.00000000;   1505.02271720;     15.82884426;   2519.71399040;     18.05338033;  -1224.77835180;     70.33508926;   -740.11847120;    458.02380822;   1412.40449940;    355.36189406;   3472.24438480;    873.61884946
   5798.00000000;   1505.26810640;     15.83310420;   2520.13710180;     18.06032019;  -1224.97501120;     70.34937816;   -740.23214320;    458.12125392;   1412.65009140;    355.43841332;   3472.84814480;    873.80696352
   5799.00000000;   1505.51448180;     15.83696301;   2520.56259700;     18.06609552;  -1225.17119480;     70.36823115;   -740.33891180;    458.24481916;   1412.90305280;    355.53512977;   3473.47002480;    874.04473150
   5800.00000000;   1505.76016960;     15.83895423;   2520.98586320;     18.07111077;  -1225.36709220;     70.38546944;   -740.44600020;    458.34899825;   1413.15399200;    355.61717743;   3474.08693200;    874.24643484
   5801.00000000;   1506.00481220;     15.84354344;   2521.40860300;     18.07557657;  -1225.56310040;     70.40094181;   -740.55990140;    458.46082116;   1413.39910660;    355.70621125;   3474.68951960;    874.46531575
   5802.00000000;   1506.24961420;     15.84716025;   2521.83203560;     18.08085756;  -1225.75928540;     70.41293379;   -740.67460900;    458.54545687;   1413.64413140;    355.77294738;   3475.29188700;    874.62938053
   5803.00000000;   1506.49442260;     15.84715617;   2522.25663300;     18.08476946;  -1225.95594360;     70.42607387;   -740.79344960;    458.63593904;   1413.88680120;    355.84364575;   3475.88846340;    874.80318533
   5804.00000000;   1506.73958860;     15.84780469;   2522.67819900;     18.08976257;  -1226.15121660;     70.44225745;   -740.89818280;    458.75686975;   1414.13825880;    355.93924403;   3476.50664700;    875.03820189
   5805.00000000;   1506.98223120;     15.84962975;   2523.10202600;     18.09314690;  -1226.34499700;     70.46150213;   -741.01172360;    458.87916869;   1414.38452180;    356.03597219;   3477.11205880;    875.27599773
   5806.00000000;   1507.22520140;     15.85293721;   2523.52393840;     18.09891292;  -1226.53893540;     70.47888748;   -741.12227680;    458.99284678;   1414.63163700;    356.12656721;   3477.71956440;    875.49871733
   5807.00000000;   1507.46830140;     15.85733323;   2523.94519200;     18.10342601;  -1226.73094680;     70.49021562;   -741.21911060;    459.08093429;   1414.88911720;    356.19799868;   3478.35255320;    875.67432381
   5808.00000000;   1507.71117980;     15.86285163;   2524.36805620;     18.10885579;  -1226.92810400;     70.50531066;   -741.35163680;    459.18821717;   1415.11954840;    356.28413252;   3478.91904360;    875.88607634
   5809.00000000;   1507.95421720;     15.86884998;   2524.79072700;     18.11538256;  -1227.12339420;     70.52283537;   -741.47110040;    459.29294033;   1415.36019200;    356.36684267;   3479.51064180;    876.08940815
   5810.00000000;   1508.19891040;     15.87522747;   2525.21299160;     18.12291379;  -1227.31959040;     70.53601494;   -741.58540000;    459.36840638;   1415.60461240;    356.42345671;   3480.11152360;    876.22858901
   5811.00000000;   1508.44410640;     15.87720461;   2525.63721720;     18.13102582;  -1227.51589340;     70.55350128;   -741.69914160;    459.47845911;   1415.85103140;    356.50728913;   3480.71732000;    876.43468368
   5812.00000000;   1508.69114720;     15.88067546;   2526.06158620;     18.13644734;  -1227.71856680;     70.57026156;   -741.84176500;    459.58396368;   1416.07464200;    356.58992567;   3481.26704400;    876.63783637
   5813.00000000;   1508.93553240;     15.88488462;   2526.48686600;     18.14592675;  -1227.91567300;     70.58440163;   -741.96681720;    459.67832386;   1416.31292200;    356.66118972;   3481.85283000;    876.81303141
   5814.00000000;   1509.17854120;     15.88788002;   2526.91317260;     18.15231243;  -1228.10829340;     70.60354308;   -742.07315260;    459.80144878;   1416.56687340;    356.75722380;   3482.47714160;    877.04912292
   5815.00000000;   1509.42410500;     15.89145547;   2527.33748900;     18.15828984;  -1228.30143160;     70.61855874;   -742.16455680;    459.88858150;   1416.83109380;    356.82471051;   3483.12669920;    877.21503275
   5816.00000000;   1509.66881940;     15.89277308;   2527.76238360;     18.16320863;  -1228.49849060;     70.63712041;   -742.28682920;    459.99177252;   1417.07127360;    356.90359054;   3483.71715640;    877.40895122
   5817.00000000;   1509.91391840;     15.89344915;   2528.18416220;     18.16770828;  -1228.69350440;     70.65204207;   -742.39055600;    460.08368588;   1417.32370000;    356.97382573;   3484.33772040;    877.58161647
   5818.00000000;   1510.15785760;     15.89432059;   2528.60781720;     18.17567806;  -1228.88933060;     70.66909116;   -742.50868540;    460.18305859;   1417.56618500;    357.04752953;   3484.93384440;    877.76280824
   5819.00000000;   1510.40219200;     15.89604498;   2529.03155460;     18.18312990;  -1229.08351560;     70.68720998;   -742.61396840;    460.29877854;   1417.81893220;    357.13731579;   3485.55519460;    877.98354032
   5820.00000000;   1510.64688920;     15.89864257;   2529.45431180;     18.19153083;  -1229.28235240;     70.70765434;   -742.74550340;    460.42174778;   1418.05006420;    357.23312248;   3486.12340900;    878.21907130
   5821.00000000;   1510.89206420;     15.90232242;   2529.87412340;     18.19953258;  -1229.47512340;     70.72166945;   -742.83254280;    460.50526680;   1418.31417400;    357.29747223;   3486.77269520;    878.37726827
   5822.00000000;   1511.13366540;     15.90903494;   2530.29506340;     18.20661263;  -1229.66328440;     70.74230659;   -742.91413040;    460.63391079;   1418.58350640;    357.39782903;   3487.43482000;    878.62398556
   5823.00000000;   1511.37816660;     15.91471244;   2530.71586860;     18.21426427;  -1229.85731820;     70.76267440;   -743.01445220;    460.75071447;   1418.83786220;    357.48843678;   3488.06012720;    878.84673730
   5824.00000000;   1511.62402840;     15.91795248;   2531.13671160;     18.21947563;  -1230.05405660;     70.77882005;   -743.12335800;    460.85764357;   1419.08543660;    357.57264897;   3488.66876160;    879.05376336
   5825.00000000;   1511.86886060;     15.92064415;   2531.55932680;     18.22383141;  -1230.25288220;     70.79867980;   -743.25382260;    460.98252757;   1419.31730680;    357.66964795;   3489.23878980;    879.29222552
   5826.00000000;   1512.11312520;     15.92247871;   2531.98311200;     18.23060471;  -1230.44932340;     70.81381743;   -743.37392780;    461.08459530;   1419.55832860;    357.74920963;   3489.83131460;    879.48781861
   5827.00000000;   1512.35852240;     15.92389938;   2532.40517840;     18.23728211;  -1230.64308060;     70.83180860;   -743.46806880;    461.20482751;   1419.81859120;    357.84211243;   3490.47114260;    879.71621019
   5828.00000000;   1512.60187500;     15.92532799;   2532.82765100;     18.24181246;  -1230.83526500;     70.85136575;   -743.56561400;    461.33646046;   1420.07647460;    357.94854322;   3491.10512140;    879.97785967
   5829.00000000;   1512.84623520;     15.92846424;   2533.24907980;     18.24637983;  -1231.03387180;     70.86857445;   -743.69649740;    461.43977764;   1420.30707000;    358.03050897;   3491.67201580;    880.17936272
   5830.00000000;   1513.08850640;     15.93123354;   2533.67173580;     18.25220970;  -1231.22909520;     70.88636814;   -743.82039820;    461.55300153;   1420.54418340;    358.11875196;   3492.25493240;    880.39630033
   5831.00000000;   1513.33132340;     15.93491697;   2534.09504920;     18.25396979;  -1231.41918740;     70.90269684;   -743.90890020;    461.65175460;   1420.80991120;    358.19766570;   3492.90819620;    880.59030253
   5832.00000000;   1513.57654300;     15.93727202;   2534.51793440;     18.25957069;  -1231.61559300;     70.91571620;   -744.02180740;    461.73756238;   1421.05592900;    358.26653619;   3493.51300560;    880.75961306
   5833.00000000;   1513.82148280;     15.94177267;   2534.94304640;     18.26741126;  -1231.81043160;     70.93174838;   -744.12877020;    461.81825004;   1421.30843400;    358.32688147;   3494.13376180;    880.90796416
   5834.00000000;   1514.07015840;     15.94647490;   2535.36987600;     18.27393053;  -1232.00962120;     70.95238168;   -744.24135500;    461.92776184;   1421.55784020;    358.41185134;   3494.74689940;    881.11685504
